tripduration,usertype
26.64330808,member
15.93433735,member
10.09674797,member
11.31957831,member
13.26382386,member
14.86725053,member
8.62378741,member
18.81297468,member
12.02272727,member
16.17114504,member
16.67394636,member
19.35115385,member
17.51649061,member
30.12194719,member
20.95952381,member
6.183333333,member
6.840935673,member
19.36751592,member
26.64858757,member
23.62447917,member
19.41964286,member
21.60555556,member
21.4,member
29.28333333,member
23.02222222,member
25.43333333,member
18.58685897,member
16.63374447,member
13.9702912,member
13.65096296,member
21.44698795,member
1.711646586,member
21.84611111,member
19.30055894,member
20.95118734,member
13.72433066,member
16.17755776,member
15.4807971,member
16.24837398,member
8.529166667,member
14.12435897,member
25.21843267,member
21.30728543,member
23.06079235,member
46.7125,member
20.27871377,member
15.57443559,member
11.76111111,member
13.36746032,member
17.66666667,member
24.325,member
25.77051282,member
14.79479167,member
32.86158537,member
17.1437037,member
39.76830065,member
17.18809524,member
21.6494709,member
23.18770492,member
15.53460862,member
15.48913444,member
22.33333333,member
17.80833333,member
22.39032258,member
21.26031746,member
26.82941176,member
39.7245614,member
35.88444444,member
25.19767025,member
14.87167277,member
12.39029591,member
15.76419107,member
19.37380952,member
25.20920139,member
31.09090909,member
17.825,member
14.55538533,member
14.73695652,member
21.46055125,member
14.21617852,member
15.91888218,member
21.66786942,member
18.51980392,member
22.45763889,member
23.52175926,member
13.80388471,member
20.57281059,member
19.14384663,member
21.54684685,member
20.80415162,member
18.50035461,member
20.67844779,member
22.56442577,member
22.96666667,member
13.54731013,member
21.96666667,member
6.766666667,member
15.055,member
17.46511525,member
14.63850856,member
15.2567029,member
18.68105346,member
14.2704386,member
2.01292517,member
17.11592345,member
23.08075397,member
19.34382716,member
10.2905,member
17.3209596,member
19.44637255,member
13.4829023,member
18.35436893,member
15.15259259,member
22.76922222,member
18.21799645,member
20.00310458,member
16.24273772,member
17.66097222,member
21.78561111,member
22.02795217,member
20.52126437,member
23.79934383,member
21.54961059,member
41.8655914,member
20.59301713,member
25.84318182,member
17.12421652,member
7.518092522,member
-3.54531401,member
25.52051282,member
24.59583333,member
15.81176471,member
19.19444444,member
21.40137931,member
24.60104167,member
26.85964286,member
30.39102564,member
19.1543883,member
18.60958549,member
19.43333333,member
10.54184397,member
2.268150685,member
16.1938378,member
20.70630869,member
27.71068376,member
23.46997423,member
20.62541806,member
22.84444444,member
16.36547619,member
15.25155039,member
15.30482094,member
15.80184708,member
-0.710451977,member
22.55610561,member
11.67581301,member
13.28717949,member
15.12365011,member
16.43333333,member
19.51666667,member
23.52570547,member
26.38115942,member
14.99747573,member
24.26275168,member
18.8170155,member
23.22166667,member
17.59047619,member
19.31724942,member
-7.524929972,member
26.1483871,member
17.9801087,member
15.13809524,member
18.44572193,member
24.4179868,member
19.26818182,member
20.25,member
25.77798354,member
25.94166667,member
16.88742515,member
16.03280423,member
15.77856322,member
21.50310078,member
8.705912162,member
13.67487923,member
13.42463127,member
4.774186047,member
21.93301405,member
16.63815359,member
15.49327309,member
13.20517241,member
16.70508906,member
14.04857843,member
21.03666667,member
22.17361111,member
79.31666667,member
14.41755814,member
14.93374682,member
25.75,member
13.71071429,member
12.51666667,member
11.25,member
33.09833333,member
22.42592593,member
17.56666667,member
16.225,member
20.61736111,member
17.50570988,member
24.79230769,member
17.06666667,member
31.9,member
15.54615023,member
13.19867424,member
-7.631502347,member
20.48333333,member
-0.877248677,member
18.31342593,member
20.21821306,member
31.80555556,member
2.663768116,member
18.05088997,member
16.18338068,member
23.24131206,member
16.35,member
25.93817829,member
22.54866667,member
26.03333333,member
19.71734601,member
24.72211538,member
16.22260417,member
5.149465812,member
14.42213115,member
25.72894737,member
18.28188406,member
23.44694444,member
14.0755291,member
12.30650087,member
14.26692708,member
13.59837905,member
10.8,member
13.25757576,member
26.27152778,member
16.36521536,member
16.19224224,member
13.71441799,member
15.47084456,member
18.15066305,member
15.52792427,member
16.27122771,member
16.338,member
22.2785124,member
25.52637363,member
9.326475096,member
-11.84731481,member
24.88443878,member
15.73399443,member
33.79172932,member
18.47301587,member
14.69871795,member
7.383333333,member
20.05520833,member
23.36194969,member
16.54166667,member
20.28166667,member
31.3675,member
25.01333333,member
18.0329078,member
20.75078947,member
20.40967742,member
13.74541833,member
19.52765819,member
17.04448296,member
13.30516827,member
17.95911017,member
25.21140351,member
23.86962366,member
12.26001401,member
24.309375,member
51.64018692,member
9.913492063,member
18.82062405,member
15.94479167,member
22.92653061,member
33.69761905,member
12.9257265,member
30.26753681,member
36.45,member
1.2875,member
-12.52651515,member
24.71470588,member
13.99565217,member
16.04589372,member
-201.7846154,member
15.21111111,member
23.97,member
152.4805556,member
90.79166667,member
14.84791667,member
22.70555556,member
-5.652531646,member
26.70674157,member
8.595847751,member
2.766597796,member
15.17151899,member
20.25952381,member
13.15472062,member
7.489375,member
19.70411985,member
19.13596491,member
9.7,member
4.173882114,member
-1.025409836,member
74.67424242,member
46.55416667,member
129.9309524,member
16.00833333,member
40.13777778,member
-10.40799087,member
28.56977401,member
17.64230769,member
21.06428571,member
40.22644033,member
-9.703153153,member
53.2745098,member
16.22814339,member
24.9748227,member
-5.879975124,member
22.75416667,member
15.03333333,member
34.78268678,member
15.01765677,member
24.008125,member
16.61487603,member
2.306718125,member
18.55297101,member
12.82041885,member
4.396385542,member
-4.542792793,member
14.25976505,member
22.17297129,member
22.25604134,member
25.12818182,member
17.40388889,member
54.23333333,member
38.21136136,member
24.2173913,member
21.15793651,member
-32.90416667,member
27.60813333,member
29.09984424,member
10.66692913,member
-1.365615616,member
24.64986111,member
-13.17379518,member
-9.356481481,member
20.07647059,member
24.65,member
21.71950904,member
23.25422535,member
27.76036036,member
20.81909091,member
2.333333333,member
26.79137931,member
41.81875,member
26.49263039,member
-6.284979424,member
-6.310722611,member
14.92822997,member
-2.086888889,member
20.34305556,member
15.00104167,member
21.61963277,member
19.68881432,member
37.68517857,member
52.63333333,member
13.70600991,member
15.14444444,member
27.77407407,member
-284.8,member
39.19583333,member
29.75454545,member
38.84981685,member
25.17662338,member
22.08045977,member
21.79294872,member
17.62380952,member
-6.426344086,member
36.95808081,member
20.2125,member
35.13078231,member
16.23997494,member
16.51185446,member
-15.4202381,member
40.70555556,member
27.91666667,member
-126.9888889,member
15.58472527,member
18.48850575,member
22.34978425,member
18.44159585,member
22.66954365,member
26.99543147,member
19.13438347,member
18.78235968,member
16.42672414,member
19.44474591,member
5.267735043,member
11.055162,member
7.91510186,member
28.38392157,member
4.122818312,member
-22.32971698,member
18.05166667,member
12.10544422,member
11.37466125,member
19.6688929,member
22.68916667,member
15.24287749,member
8.697697541,member
20.69934988,member
8.985403397,member
16.90238095,member
35.23615385,member
17.77166667,member
18.6942029,member
13.28360215,member
18.32428644,member
6.829068462,member
24.49378531,member
21.22178218,member
20.06011011,member
19.47577114,member
31.74122807,member
13.22905797,member
3.561006289,member
25.78271889,member
12.74075521,member
21.28958333,member
6.116863324,member
22.84761905,member
29.07083333,member
40.83913043,member
-61.60416667,member
34.60705813,member
25.46969697,member
17.97222222,member
38.74568966,member
32.99308943,member
22.15724638,member
14.35625,member
-7.973015873,member
13.16333333,member
52.51666667,member
24.49833333,member
38.20491228,member
9.560970107,member
19.67592593,member
28.46904762,member
16.09426357,member
4.284888889,member
9.999378109,member
19.27744755,member
-27.90466667,member
-5.864257028,member
9.063414634,member
0.594565217,member
7.567573696,member
20.85515152,member
26.25503876,member
4.78254902,member
41.30987654,member
22.41768092,member
4.649367089,member
17.03559322,member
-26.75384615,member
-1.426931567,member
16.97777778,member
15.36666667,member
13.48301985,member
12.69990954,member
22.55705128,member
-2.512225877,member
9.175750577,member
0.249308756,member
16.15183246,member
16.73696187,member
13.98903904,member
1.232423208,member
32.38678161,member
34.84907407,member
29.35528455,member
6.541869919,member
26.27738095,member
21.9,member
29.1352381,member
26.07314815,member
31.83924222,member
-17.76666667,member
27.09662162,member
38.17333333,member
-57.65679012,member
26.16851852,member
16.89033333,member
50.63,member
51.0547619,member
20.22045977,member
23.21111111,member
30.5,member
34.79848485,member
12.22370892,member
-4.27662037,member
-0.397904192,member
-6.163955343,member
17.57619048,member
-21.82777778,member
20.05878788,member
33.34145299,member
20.59023569,member
31.93968254,member
7.104722222,member
70.40238095,member
47.18333333,member
17.29587814,member
26.69928862,member
21.02777778,member
27.25863039,member
25.08712575,member
30.89809886,member
-4.421046229,member
50.83125,member
32.99382022,member
25.06538462,member
8.608309318,member
13.53316283,member
-2.877074074,member
-8.10377451,member
21.33598958,member
20.90340136,member
45.02149123,member
16.50911892,member
16.21405006,member
15.78862559,member
12.77077703,member
20.2015625,member
28.90537634,member
22.99444444,member
74.90490196,member
30.90714286,member
40.43854167,member
-160.6166667,member
19.6875,member
22.91296296,member
-7.753861789,member
18.35107527,member
26.42787356,member
17.31960784,member
-39.10192308,member
17.51,member
24.1,member
12.31666667,member
21.55555556,member
31.56904762,member
12.32222222,member
30.96904762,member
17.69482759,member
17.59747833,member
16.54274074,member
5.78968254,member
26.21130952,member
-60.48731884,member
-77.6659176,member
3.353618234,member
7.736864932,member
10.231366,member
47.51180556,member
14.63369565,member
30.825,member
19.05604627,member
25.275,member
16.92430556,member
28.92162162,member
21.37541254,member
-32.10555556,member
28.27583333,member
31.54021164,member
20.75724638,member
24.8031746,member
14.31761453,member
0.760683761,member
30.07171717,member
59.79907407,member
20.94583333,member
47.02307692,member
13.77857143,member
30.77105263,member
19.62751938,member
25.51349206,member
29.4452381,member
26.08063063,member
36.94111111,member
13.95428677,member
26.68659148,member
17.49444444,member
-67.79801587,member
34.51705426,member
25.49166667,member
-17.36845238,member
18.04888889,member
22.61588542,member
21.35524605,member
12.15749199,member
-2.528024911,member
30.958,member
25.91216545,member
47.31666667,member
13.2168239,member
13.19175084,member
8.337827988,member
20.59984277,member
12.30753512,member
14.88948413,member
40.43569554,member
40.3184466,member
35.43690958,member
22.24550265,member
25.09308407,member
21.80871212,member
32.51846046,member
31.85316667,member
31.04400685,member
26.44510234,member
37.0089207,member
30.11033951,member
15.91919124,member
38.16111111,member
30.53333333,member
21.60208333,member
16.05329154,member
8.291847826,member
14.39323899,member
15.16330846,member
-5.02242268,member
6.009722222,member
11.65652473,member
16.55555556,member
23.19444444,member
11.58251366,member
-119.468254,member
20.4792011,member
23.92800687,member
21.29305556,member
27.1254386,member
32.18306011,member
23.12015066,member
22.10185185,member
20.46174497,member
5.02815231,member
-2.891136556,member
13.87564293,member
17.47596491,member
-2.478571429,member
12.55555556,member
22.83186275,member
19.32901235,member
-21.6615942,member
18.43797251,member
67.01190476,member
18.85689655,member
23.59343434,member
16.02175926,member
-29.1145202,member
43.58611111,member
31.79285714,member
25.55520833,member
152.3296296,member
32.48005051,member
31.27380952,member
26.66666667,member
-50.36730769,member
-21.88518519,member
24.20347222,member
29.90105932,member
26.70185185,member
44.52666667,member
14.85833333,member
23.8154661,member
4.852272727,member
16.47475345,member
22.50359195,member
12.36504274,member
44.51822917,member
26.76,member
-0.74647343,member
29.04015785,member
15.99722222,member
-10.85130802,member
-30.79712644,member
-25.48681361,member
16.32092133,member
19.52622878,member
27.9953981,member
31.62309054,member
16.99076246,member
5.519478261,member
28.14179211,member
22.23172043,member
21.53153422,member
42.13095238,member
15.60452489,member
21.23055556,member
17.32575758,member
-4.211988304,member
33.30014706,member
10.26382114,member
23.16467662,member
32.80410628,member
17.30065978,member
14.68888889,member
13.2877193,member
41.55981735,member
5.645694444,member
6.775180375,member
27.20079365,member
17.92571429,member
18.71757576,member
17.16536458,member
20.16382114,member
11.47602837,member
-77.15268817,member
27.3875,member
11.26869096,member
-24.95243056,member
12.87392473,member
-8.793543544,member
0.646524823,member
32.35899281,member
12.19680556,member
14.7,member
21.4045977,member
-7.851519916,member
39.62222222,member
19.55666667,member
17.02666667,member
26.16512945,member
21.99301587,member
53.61568627,member
22.19,member
65.51166667,member
22.54166667,member
45.31929825,member
22.04871795,member
33.06428571,member
49.68333333,member
27.35601852,member
19.89473684,member
25.11509009,member
-39.98925926,member
13.73333333,member
29.43333333,member
13.17275064,member
34.09012346,member
13.26753681,member
23.06555556,member
15.22333333,member
18.45160819,member
18.68428819,member
51.00539216,member
21.02393617,member
18.45671835,member
-0.664039039,member
48.5520649,member
70.56666667,member
23.34879518,member
23.08508772,member
22.15357143,member
16.33252904,member
36.07828283,member
14.57222222,member
24.79259259,member
-202.5192308,member
20.8981982,member
17.01388889,member
19.96973684,member
16.20757576,member
32.238,member
31.23333333,member
-78.72311828,member
22.95,member
31.5,member
31.68333333,member
23.24537037,member
20.65,member
27.78333333,member
15.93076923,member
18.33333333,member
16.5525641,member
19.13709677,member
14.46866667,member
16.93571429,member
17.33333333,member
11.85185185,member
24.95208333,member
13.59509804,member
11.17380952,member
64.9,member
18.26666667,member
22.8875,member
16.06388889,member
20.33333333,member
837.2166667,member
31.03045977,member
43.73333333,member
40.46111111,member
-0.667222222,member
30.24285714,member
14.56666667,member
11.60833333,member
18.13416667,member
13.14728261,member
21.87903226,member
16.87222222,member
29.41759259,member
-31.97066667,member
29.16916667,member
16.17566667,member
23.58229167,member
16.05295359,member
7.491666667,member
14.0787037,member
31.16538462,member
19.74166667,member
16.61037736,member
25,member
39.93888889,member
15.62916667,member
15.45,member
-45.37156863,member
25.40833333,member
19.26190476,member
21.62142857,member
51.62555556,member
32.92333333,member
36.21666667,member
14.978,member
-257.03,member
19.27708333,member
11.66403509,member
42.59583333,member
13.46025641,member
7.95,member
48.37142857,member
6.35,member
19.15701754,member
18.125,member
20.3875,member
16.22881944,member
19.36888889,member
25.21166667,member
-40.13137255,member
35.73030303,member
9.148571429,member
64.07555556,member
15.6,member
13.43037037,member
11.99166667,member
7.65,member
4.295833333,member
35.3,member
31.0287037,member
18.65,member
21.05555556,member
61.45,member
21.90416667,member
70.95,member
19.175,member
15.80416667,member
19.54537037,member
21.35392157,member
22.57254902,member
25.34166667,member
9.070833333,member
-16.69146341,member
20.43902439,member
13.29398148,member
11.622,member
8.751648352,member
23.71287879,member
23.57564103,member
18.16856061,member
14.98888889,member
15.27174603,member
7.063057325,member
4.175333333,member
10.02340426,member
-88.43939394,member
13.77380952,member
30.87096774,member
17.55686275,member
15.09148148,member
11.84313725,member
25.97888889,member
13.46286232,member
24.1577381,member
14.33061224,member
14.68557692,member
14.95833333,member
13.77222222,member
-23.63952381,member
16.34513889,member
14.05610561,member
17.19433333,member
22.93541667,member
18.17083333,member
12.19710145,member
21.13521127,member
17.26111111,member
-19.99356061,member
10.66388889,member
12.28425926,member
10.23484848,member
18.15,member
17.76909722,member
16.90555556,member
28.27371795,member
69.32222222,member
10.28333333,member
18.43333333,member
11.73333333,member
9.570833333,member
10.04,member
15.38888889,member
24.19444444,member
10.33333333,member
37.53055556,member
13.10421053,member
6.908333333,member
33.20686275,member
15.79427083,member
26.38787879,member
15.15,member
16.07962963,member
15.19,member
16.4979798,member
25.36666667,member
12.98055556,member
14.09747475,member
19.9375,member
-53.86574074,member
89.15,member
14.22222222,member
13.98809524,member
17.9172619,member
16.31818182,member
14.91666667,member
21.31666667,member
14.76742424,member
17.30020576,member
28.67254902,member
12.76190476,member
21.605,member
39.53898305,member
18.30034722,member
14.06603774,member
13.73192771,member
-7.622115385,member
198.6033333,member
19.36666667,member
23.51354167,member
12.61666667,member
17.29166667,member
15.125,member
26.33333333,member
10.02439024,member
10.76354167,member
8.258333333,member
12.78066667,member
24.6,member
9.028571429,member
19.81666667,member
11.80652174,member
-7.10990991,member
8.544623656,member
18.14509044,member
14.35,member
37.76111111,member
21.28888889,member
28.10666667,member
42.71904762,member
41.95833333,member
11.34814815,member
46.9,member
6.283333333,member
24.33248588,member
15.16140351,member
25.23333333,member
18.63466667,member
20.10146199,member
27.27971014,member
29.10617284,member
33.39479167,member
22.47395833,member
18.54722222,member
19.6640625,member
12.02916667,member
11.75128205,member
18.84929577,member
19.86931818,member
-41.89,member
25.13,member
18.42222222,member
19.85355556,member
12.85555556,member
18.19346405,member
18.42619048,member
17.23333333,member
23.55833333,member
4.746666667,member
6.833333333,member
24.56666667,member
21.26666667,member
25.47333333,member
27.80238095,member
14.55,member
41.6,member
7.908333333,member
8.95,member
18.51666667,member
22.13958333,member
14.15285088,member
17.21531532,member
2.52,member
13.2702381,member
11.81666667,member
13.24545455,member
4.409210526,member
-62.14459459,member
11.59358974,member
20.08148148,member
13.6,member
28.67777778,member
16.0359375,member
21.125,member
10.32777778,member
25.24,member
70.53333333,member
18.90833333,member
16.69242424,member
28.78888889,member
31.31098485,member
9.974509804,member
-332.725,member
17.01875,member
16.35555556,member
55.58333333,member
12.63333333,member
46.08333333,member
71.18125,member
37.57424242,member
12.25,member
11.83333333,member
87.33333333,member
22.01111111,member
27.74027778,member
19.42333333,member
41.2,member
42.13518519,member
268.8333333,member
43.175,member
56.91666667,member
32.08333333,member
16.49583333,member
11.66162281,member
10.12824859,member
-3.443699187,member
11.35128205,member
41.91470588,member
13.95,member
13.09728682,member
35.81060606,member
17.55213675,member
46.92703704,member
16.43921569,member
18.98666667,member
-75.08974359,member
52.22777778,member
12.47723577,member
15.42393162,member
26.7497549,member
22.01078431,member
38.82494824,member
29.57357143,member
36.19810606,member
25.45555556,member
27.83857143,member
31.46466667,member
19.822,member
31.89166667,member
43.15,member
15.02564103,member
-23.53410853,member
15.07695035,member
6.134259259,member
12.85789474,member
36.78529412,member
-31.43385417,member
28.15,member
36.71666667,member
15.33333333,member
5.95,member
13.75138889,member
18.98611111,member
26.655,member
10.04487179,member
9.6,member
15.2828125,member
22.4962963,member
13.61568627,member
-8.405721393,member
14.11842105,member
13.50725806,member
13.95350877,member
16.56666667,member
12.49382716,member
19.30933333,member
-12.51565657,member
34.07222222,member
18.15203252,member
16.6625,member
13.62424242,member
5.282905983,member
29.59565217,member
16.89444444,member
48.58333333,member
40.9,member
12.93333333,member
32.98333333,member
17.86428571,member
28.1122807,member
14.6,member
15.19827586,member
12.47916667,member
18.3672043,member
16.01458333,member
8.477777778,member
100.1333333,member
18.72305936,member
26.44308943,member
20.49166667,member
31.00162037,member
35.03464912,member
52.29625,member
30.22432796,member
31.23333333,member
40.78617886,member
10.40916667,member
26.09684211,member
20.58839286,member
18.99722222,member
37.14285714,member
4.573277467,member
15.41041667,member
9.820959596,member
11.00185185,member
14.13780488,member
17.46111111,member
23.75,member
35.53611111,member
14.25641026,member
18.37254902,member
17.93862745,member
5.333333333,member
10.53484848,member
46.37222222,member
5.333333333,member
10.725,member
24.1,member
6.766666667,member
31.28643411,member
12.36309524,member
19.95,member
16.94583333,member
23.76764706,member
9.217460317,member
26.39,member
13.87013889,member
9.091666667,member
37.6,member
-126.7573171,member
20.90641026,member
13.825,member
24.26785714,member
16.44133333,member
26.27166667,member
14.3452381,member
-11.659375,member
9.45,member
12.99427083,member
5.816666667,member
17.25833333,member
15.91631944,member
18.34328358,member
-272.81,member
27.41666667,member
26.07222222,member
43.66666667,member
39.75,member
-464.6777778,member
13.5952381,member
13,member
17.825,member
-12.52824859,member
13.285,member
12.28690476,member
18.175,member
13.24642857,member
16.96363636,member
12.60980392,member
9.070833333,member
30.28958333,member
12.67207207,member
25.29871795,member
13.61111111,member
20.23974359,member
7.205555556,member
25.2,member
18.43814103,member
22.525,member
16.37462687,member
34.32530864,member
14.4004902,member
18.23988095,member
25.035,member
-34.56761905,member
18.77452381,member
14.86818182,member
-59.01422764,member
24.278,member
44.63916667,member
-56.63974359,member
14.37816092,member
-4.147101449,member
-60.14333333,member
16.06214689,member
10.14503546,member
11.60763889,member
21.99126984,member
-41.78666667,member
21.38666667,member
6.57345679,member
23.41733333,member
-42.88333333,member
14.40978261,member
20.37971014,member
12.43571429,member
13.99166667,member
24.1,member
24.55056497,member
19.71428571,member
15.72222222,member
42.66,member
22.76666667,member
-20.00185185,member
29.49733333,member
43.69761905,member
-35.25069444,member
11.9387931,member
13.57607843,member
13.34768519,member
12.91505376,member
22.63214286,member
11.27333333,member
20.66875,member
22.9125,member
17.34444444,member
8.3,member
27.51805556,member
6.466666667,casual
33.38777778,casual
38.89861111,casual
9.632352941,casual
14.08389831,casual
13.93630952,casual
12.9371345,casual
19.6173913,casual
32.93678679,casual
19.175,casual
13.23958333,casual
19.76333333,casual
24.67,casual
-14.19487179,casual
17.84722222,casual
20.33333333,casual
15.11666667,casual
17.88333333,casual
77.19444444,casual
17.01111111,casual
40.53888889,casual
27.78560606,casual
15.88617021,casual
12.79693878,casual
14.47769608,casual
13.85104167,casual
23.82444444,casual
18.17857143,casual
17.03333333,casual
9.316666667,casual
10.67037037,casual
11.30740741,casual
16.14583333,casual
22.73333333,casual
36.78611111,casual
27.55666667,casual
15.86851852,casual
33.36666667,casual
193.4666667,casual
22.08333333,casual
-46.79009009,casual
32.82666667,casual
56.14047619,casual
12.56242138,casual
-13.38977273,casual
15.94444444,casual
21.25277778,casual
41.28571429,casual
26.24428571,casual
17.82167488,casual
20.73730159,casual
-6.538288288,casual
15.15938967,casual
30.62207207,casual
6.918357488,casual
16.36355311,casual
36.24965278,casual
13.00518519,casual
23.11347518,casual
39.66855346,casual
22.10606061,casual
16.13261905,casual
19.29583333,casual
31.80054645,casual
20.84761905,casual
32.35,casual
2.5,casual
29.57209302,casual
23.51590909,casual
38.77013889,casual
-19.28186275,casual
21.09833333,casual
18.02604167,casual
6.533333333,casual
21.74318996,casual
29.40833333,casual
45.0662037,casual
22.7995935,casual
21.99166667,casual
-56.08137255,casual
27.3125,casual
57.81851852,casual
4.133333333,casual
16.83452381,casual
17.32160494,casual
14.03115942,casual
8.391666667,casual
12.59901961,casual
11.11458333,casual
21.65,casual
32.74782609,casual
13.41586022,casual
31.61666667,casual
14.06666667,casual
14.85583333,casual
10.52333333,casual
9.35,casual
5.533333333,casual
6.808333333,casual
44.90555556,casual
24.08,casual
23.55128205,casual
15.575,casual
20.98333333,casual
13.2,casual
43.73,casual
17.59722222,casual
43.97644928,casual
29.78218391,casual
31.93550725,casual
26.53333333,casual
2.816666667,casual
23.89621993,casual
67.18958333,casual
14.67401961,casual
23.51216931,casual
19.44469697,casual
10.6672619,casual
20.70983146,casual
15.08114035,casual
23.99015152,casual
23.58769231,casual
-38.10833333,casual
17.48483034,casual
-13.15310078,casual
23.16505376,casual
14.75525362,casual
-82.275,casual
23.33541667,casual
20.53611111,casual
20.88870056,casual
20.48825758,casual
14.53589744,casual
2.22037037,casual
-12.99192708,casual
-0.950268817,casual
18.06546185,casual
17.35416667,casual
30.10490196,casual
18.31666667,casual
-20.4012,casual
27.47337398,casual
12.94870259,casual
14.05323383,casual
43.045,casual
20.18802083,casual
26.58229167,casual
25.58804714,casual
14.93194444,casual
18.38888889,casual
15.07333333,casual
15.66375,casual
10.85666667,casual
36.6,casual
24.2975,casual
14.76666667,casual
37.66944444,casual
43.60333333,casual
24.5796748,casual
61.01666667,casual
25.15740741,casual
25.86388889,casual
25.17777778,casual
20.50833333,casual
10.30333333,casual
13.50833333,casual
13.88666667,casual
16.33333333,casual
66.97,casual
20.39173913,casual
19.69444444,casual
30.5125,casual
22.78179487,casual
25.30563063,casual
18.2474359,casual
23.67123656,casual
14.98666667,casual
19.14803922,casual
18.55658915,casual
43.13194444,casual
19.95225225,casual
18.07926829,casual
65.48684211,casual
16.42795699,casual
46.13181818,casual
17.18433048,casual
18.48083333,casual
15.24371069,casual
17.53205128,casual
13.71880342,casual
24.35833333,casual
39.04166667,casual
16.86014493,casual
17.46238938,casual
18.63410853,casual
7.015384615,casual
23.67429719,casual
-38.05283688,casual
21.83220339,casual
15.36776316,casual
13.09226667,casual
10.56931217,casual
21.525,casual
8.583333333,casual
21.67333333,casual
20.15972222,casual
10.21481481,casual
35.34047619,casual
25.33333333,casual
9.158333333,casual
30.76291667,casual
13.50833333,casual
12.5625,casual
15.8,casual
6.766666667,casual
14.8872093,casual
8.066666667,casual
15.12028986,casual
9.916666667,casual
19.77222222,casual
-66.98,casual
-18.19892473,casual
28.538,casual
11.72608696,casual
3.117874396,casual
21.99444444,casual
165.6375,casual
25.45,casual
19.92708333,casual
19.81728395,casual
24.52083333,casual
15.39166667,casual
35.5,casual
23.5,casual
25.37078755,casual
20.55681818,casual
26.67222222,casual
16.01870748,casual
26.15684524,casual
50.83888889,casual
22.24292929,casual
34.77368421,casual
24.5615942,casual
17.53563218,casual
11.21990741,casual
-1.927981651,casual
-2.647389558,casual
17.16719858,casual
18.1275641,casual
20.91666667,casual
29.16111111,casual
-28.76485507,casual
22.75700935,casual
18.45833333,casual
15.16783626,casual
26.55490196,casual
34.73555556,casual
11.64722222,casual
19,casual
20.63333333,casual
15.85833333,casual
25.78555556,casual
18.63095238,casual
22.65777778,casual
13.15,casual
20.54666667,casual
60.23333333,casual
13.07,casual
21.53333333,casual
25.19583333,casual
58.21666667,casual
17.55,casual
19.93617021,casual
-4.309313725,casual
7.58125,casual
13.75454545,casual
14.14705882,casual
17.97333333,casual
16.73245614,casual
14.84,casual
-4.744791667,casual
6.538888889,casual
12.01666667,casual
22.16666667,casual
10.41666667,casual
19.19285714,casual
10.92666667,casual
16.33395062,casual
36.33111111,casual
12.87333333,casual
7.416666667,casual
34.31666667,casual
14.41565657,casual
23.22916667,casual
11.428125,casual
11.63333333,casual
37.44166667,casual
74.29333333,casual
57.48333333,casual
30.135,casual
29.58809524,casual
22.47638889,casual
14.0625,casual
-61.7375,casual
22.47244224,casual
26.25079365,casual
24.5,casual
17.66666667,casual
-79.02333333,casual
22.13333333,casual
16.35833333,casual
30.35833333,casual
7.533333333,casual
27.08095238,casual
19.21027397,casual
17.58803419,casual
6.991532258,casual
32.05694444,casual
23.50833333,casual
36.6,casual
19.41666667,casual
20.39537954,casual
15.60583333,casual
31.33045977,casual
10.03628692,casual
20.02836257,casual
19.58589744,casual
12.21388889,casual
-178.5346154,casual
36.74027778,casual
25.53589744,casual
27.2130597,casual
20.14477612,casual
25.23104265,casual
35.16324201,casual
22.77728758,casual
28.12098765,casual
33.93969298,casual
-21.49559748,casual
23.08541667,casual
13.7,casual
18.08333333,casual
60.46666667,casual
10.10148148,casual
11.85882353,casual
-3.682407407,casual
16.39791667,casual
11.40265152,casual
16.71780303,casual
21.96804408,casual
13.325,casual
19.90208333,casual
38.06111111,casual
15.94814815,casual
12.78921569,casual
13.92011494,casual
11.45952381,casual
29.50222222,casual
18.65066667,casual
33.87962963,casual
24.178125,casual
12.61686508,casual
14.21365462,casual
15.90850694,casual
17.85851852,casual
-31.40833333,casual
14.49208333,casual
32.07719298,casual
26.94878049,casual
36.85,casual
14.35608466,casual
6.8,casual
18.70952381,casual
19.3787037,casual
20.44457364,casual
24.13452381,casual
21.26515152,casual
98.08,casual
8.375,casual
23.12638889,casual
28.67666667,casual
47.82333333,casual
-223.8861111,casual
59.03333333,casual
28.65148148,casual
10.38888889,casual
19.33654971,casual
54.21666667,casual
10.9125,casual
18.70833333,casual
-12.52681159,casual
21.24444444,casual
25.46666667,casual
15.69592199,casual
27.39885057,casual
29.48916084,casual
59.38285714,casual
22.61590909,casual
36.08903509,casual
-95.80123457,casual
32.07575039,casual
24.89401294,casual
21.10517928,casual
31.86205128,casual
31.12031963,casual
103.1666667,casual
16.11656442,casual
48.45444444,casual
17.43984848,casual
18.48,casual
1.213690476,casual
19.36111111,casual
-18.63431373,casual
12.08015873,casual
-53.06666667,casual
19.165,casual
16.94594203,casual
3.199583333,casual
32.30238095,casual
3.9,casual
9.683333333,casual
27.89130435,casual
14.85285714,casual
22.24444444,casual
23.62592593,casual
16.03380952,casual
15.45123457,casual
19.03333333,casual
18.53589744,casual
33.78809524,casual
19.52666667,casual
10.28264605,casual
9.316666667,casual
17.08333333,casual
14.41383648,casual
21.9326087,casual
17.43838384,casual
11.36825397,casual
-47.78533333,casual
16.10260417,casual
17.64583333,casual
3.233333333,casual
